customer_id,basket
10686127,"32,41,24,11,13"
62010403,"31,39,13,33,32,40"
85504654,"37,16,25,20,42,39,34"
570944,"20,46,40,43,27,3,41,28,23,1,39,34,32,25,13"
84383406,"8,4,3,5,6"
4391646,"2,27,41,39,1"
60700969,"32,25,35,1,46,40,13,36,37"
39911098,"14,25,20,32,46,13,1,5,2,44,28,41"
11638989,"20,46,27,26,39"
12143764,"46,40,32,17,37,18"
84029334,"10,44,3,1,2,8,5,27,37"
64324983,"46,23,42,2,44,19,27,38,9,32"
56032847,"23,9,38,47,17,6,46,43,37,10,20,25"
70086082,"23,25,46,1,35,20,38"
58399796,"28,41,45,10"
34373946,"8,27,20,12,29,36,3,31,5,47,6,9,14,21,2,34"
33664090,"37,45,41,42,27,6,1,36"
24050387,"23,43,25,18,17,15"
59997486,"35,1,2,13,37,32,6,47,33"
26296929,"45,2,3,13,14,5,26,41,22,36"
75057340,"1,46,40,31,23,3,43"
32679150,"27,18,13,47,6,9,25,40,1,2,44,32"
75949361,"24,19,39,22,20,40,32,46,43"
88998380,"29,28,34,1,2,45"
29033244,"41,42,13,37,39,32,25,18,12,9,6,14,3,48,43,38,5"
14109085,"44,34,25,7,17,24,32,4,13,26,30,11,20,15,43,37"
60751348,"23,43,46,25,45,10,42,39,13"
70717018,"36,41,26,7,25,42,2,47,3,35,40,6,17,33,43"
16703531,"42,43,38,1,2,7,30,26,46,47,6,32,40,33"
39007223,"2,16,21,40,25,20,46,43"
92546177,"31,30,34,13,42,45,37,36,20,32,38,9,18,1,29,10,44,2,41"
21459473,"23,41,10,27,19,46,6,1,14"
77564399,"37,39,5,32"
88221833,"39,34,13,2,1,28"
46305649,"28,43,36"
55582521,"23,47,17,40,13"
76009096,"46,28,36,44,23,33,2"
3059029,"2,21,14,42,6,44,7,43,11,45,3"
83916690,"16,18,20,40,6,2,42"
28561663,"19,7,18,43,34,9,39,46,37,11,14,42,45,2"
64011361,"17,44,16,2,1,47"
88646380,"25,19,12,46,10,45,39,13,2,40,41,6"
90996785,"26,41,23,1,37,21"
93152133,"27,25,40,32,2,18,13,22,16,46,48,44,10,45,35"
60220020,"6,7,2"
70934076,"28,26,12,3,8,46,19"
80139677,"28,26,2,3"
90100918,"41,26,2,15,46,36,27,3,17,34,43,37,22"
72653593,"22,47,42,44,25,40,34,43,45,3,26,19,13"
51191317,"12,43,45,44,3,34"
14502858,"19,32,6,47,17,46,39,13"
92444700,"18,12,23,22,27,43,38,20,35,1"
16064193,"23,9,45,36,42,1,6,32,40"
43950914,"46,32,1,44,2"
60254743,"3,2,9,21,48,45,44,18,20,25,6"
64292705,"23,15,38,21,16,17,32,46,37,20,41,9,42"
76632820,"45,2,42,44,47,20,10,8,48,7"
67724011,"46,34,39"
95675510,"13,47,21,2,9,23,36,48,17,42,10,37,6"
47192422,"36,45,3,37,38,23,28,43,44,47,18,2,10,39,21,14"
90292241,"41,26,8,14,43,23,13,6,32,3,45,2,28"
71206513,"19,34,39"
73830902,"2,22,36,31,18,26,47,48,46,20,4,24,32"
11714495,"42,12,38,47,46,13,20,28,9,23,27,1,43,17"
4001154,"14,44,40"
17036874,"20,36,13,25,32,40,34,15,12,3,22,38"
29386061,"18,45,30,32,19,13,37,34,14,8"
39954267,"41,13,34,16"
61334635,"41,28,47,44"
98551038,"22,34,17,1,32,42,7,18"
55557684,"6,17,31,32,20,1,47,33,7"
44525889,"16,18,27,22,40,12"
52046909,"42,44,2,45,41,30"
39058354,"27,18,15,42,13,22,28,20,46,32,8,2,7,36,34,39"
72168186,"21,14,24,19,43,25,38,35,27,18,20"
45660232,"47,34,45,17,32,40,18"
55129604,"19,46,32,25,20,6,23,1,18,3,26,47"
72975480,"5,31,11"
92519069,"37,34,20,15,43,38,23,26,16,47,46,14,2,19"
18496000,"26,47,10,40,13,2,39,37,34,25"
32564166,"46,44,31,1"
51114881,"41,25,32,34,39,13"
59571901,"18,13,34,5"
70732751,"23,20"
11735955,"8,14,33"
4682685,"23,25,42,40,32,46,20,34,15,2,45,38,37"
7904740,"1,38,9,27,32"
72077554,"9,2,14,21,25,32"
66630884,"46,25,2,34,37"
11351669,"47,11,26,18,4,22,8,23,37,3,24,20"
15627765,"32,46,7,24,3,19,42,10,9,38,25,45,21,41,27,36"
34400807,"20,27,21,48"
71940044,"21,14,31,20,17,36"
29117244,"27,20,44,40"
26120231,"1,44,40,25,32,23,18,17,11,45,10"
80481858,"45,34,13,42,32,43,9,41,10,31,17,47"
28422944,"18,44,3,45,8,16"
76339871,"1,45"
80222348,"17,47,2,26,31,30"
61145690,"1,39,11,2,12,29,7,13,9,23,38,26,47"
81194077,"40,20,32,47,27,21,16"
16544233,"26,28,1,20,2,16,22,17,47,13,39"
52146318,"38,42,10,44,6,47,2,20,11,3,18,22,4,24,34,17"
74665977,"6,48,11,30,1,25,20,32,42,43,9,46,40,47,17"
16634215,"2,1,3,38,9,43,44,6"
82881099,"39,42,16,1"
27920718,"45,35,7,24,14,16"
35342765,"46,23,38"
48409504,"18,6,26,47"
79498640,"2,1,23,32,13,9,36,20,35"
1631702,"26,28"
92403480,"23,34,7,33,21,38,43,2,6,24,26,28"
30101351,"3,18,2,10,29"
57332738,"3,48,6"
76082154,"3,44,17,47"
71845894,"25,32,13,46,2"
13384740,"16,8,14,32,46,43,9,39"
33170762,"32,48,47,43"
40960997,"8,9,36,34"
3291520,"42,27,34,37,3,48,38,10,32,25"
58433159,"23,2,12,29,3,43,38,31,1,46"
7299048,"37,39,43,28,46,25"
23792626,"9,23,21,30,7"
43212840,"43,19,23"
14625226,"25,43,38,9,8,34,45,2,30,20,32"
72254861,"18,43,25,4,1,3,26,32,36"
6978297,"6,20,32,25,40,42"
6760004,"45,42,2,21,30,10"
34740973,"32,37,9,10"
48244920,"18,1,37,34,36,7"
13305388,"23,1,3,45"
83373749,"15,33,11,25,36,32,27,46,34,39,44"
67713705,"35,38,17,39,13,9,1"
63605973,"12,36,18,17,47,32,20,2,3,8,16,4,34"
70024182,"7,30,31,35,42,9,5,27,48,14"
44893569,"47,23,45,19,2,46,20,31,43,42,44"
48243344,"19,42,21,47,44,20,7,3,40,25,32"
46220809,"47,38,48,16,8,21,36,26"
7839774,1
29494405,"23,9,43,42,10,35,19"
68466821,"1,10,38,8,14,39,44,23,42,45"
40013909,38
84016442,"45,5,23,43,10,44,24,2,40,17,38,1,21"
27566074,"43,25,44,38"
62250185,"23,43,2,33"
60785952,"34,47,43,3,23,9,33,1,20,32,46,26"
41322094,"47,38,23,31,20,40"
86572516,1
1742341,"38,9,23,2,40,20,46"
27836036,"15,21,35,12,47,26,28"
70811970,"13,15,33,17,6,9,38,37,23,45"
43554471,"9,38,15,47,12,13,34"
36627720,"17,6,47,40,43,11,45"
93338806,"38,40,34,2,36,12,4,16,20,25,46,32"
8705446,"39,2"
26499226,"19,18,11,6,26,8,16,48,42,10"
80824798,"39,18,6,47,31,2,44,10,48"
64423811,"24,20,36,6"
39305773,"8,46,6,1,10"
3004682,"2,44,18,46,1,40,32,39,8,30,26,34,13"
41400548,"23,9,7,22,21,26,37,39,1,13"
17355254,"23,38,43,3,2,9"
65980981,"10,44,45,22,36,30"
38972655,"9,38,3,8,46,13,37,34,1,5,11,39,16,23,7,42,43,22"
47614520,45
87221371,"36,48,32,40,8,11"
84774637,"31,13,43,9,2,38,42,14,4"
5554862,"37,10,45,28,1,40,20"
9974592,"18,10,42,21,13,7"
62359613,"37,7,6,5,35,32,38,3,39,29"
23369814,"34,13,39,20,40,46"
3762865,"43,5,48,21,10,37,25,18"
61416068,29
30886717,"27,46,48,2,39,37,44,17,26,41,14,45"
1322416,"14,43"
96324938,43
46018902,"39,22,2,1,13,10,29,42,37"
9114981,"32,5,16,18,14,28,36,25,40"
57264076,"43,38,47"
97299089,"27,28,2,6,29,13,47,17"
22956540,"46,2,1,41,17"
92686760,"37,34,39,32,46,18,10,28"
91071070,"37,20,10,2,17,5,1,47,23,38"
61460050,"22,36,34,37,17,47,45,42,2,13,6,48,16,8"
92782535,"13,33,35,46,29,47,9,32,16,23,14,43,37,10,44,39,45"
78046124,"3,39,26,45,25,15,34,46,38,43,23"
7299093,"6,36,22,1,47,3,2,10"
71509942,"27,18,9,1,44,34,2,37,39"
72123646,"13,34,40,46,25,44,20"
58376970,"44,10,16,48,21,14,24,7,29,40,20,46,9,38"
94807906,"21,8,3,10,42,34,37"
21432940,"37,42,45,44,10,14"
60753044,"16,8,9,23,43,38,26,2,45,10,32"
79171246,"47,6,21,27,46,32,17"
83764833,"28,41,46,20,25"
77090829,"13,34,2,38,20,21,16"
65500547,"2,36,31,39,17,33"
99759872,"17,40,14,26,43,25"
31392127,"37,13,14,9,11,25,32,36"
40707393,"38,23,13,37,41,26,42,8,39,1,3,30"
49749455,"10,41,39,43"
49562702,"11,36"
34382357,"10,40,25,20,2,28,26,36,39,38,42"
19651828,"3,46,18,32,1,39"
43607035,"42,11,29,31,17,40,12,2,39,34"
41948980,"37,39,23,9,38,2,45"
15825745,"27,36,38,5,8,32,2,33,23"
99370176,"47,23,15,33,18,14,21,41,24"
86855512,"43,37,11,26,41,31,34,23,2,10"
87563688,"19,13,34,14,31,16,2,45"
83123708,"38,9,3"
1463869,"32,46,39,44,20,34,2,10,22,6,16,3"
94748221,9
60621917,"46,30,11,2,47,17,15"
17393674,"38,8,45,42,44,40"
72988858,20
90129427,"13,3,2,47,11,40,39,37,25,46,10,42,9"
73727594,"37,13,35,19,12,46,40"
11716802,"8,38,43,14,48,41,26,20,28,32,36,13,39,2,21"
38526628,"27,2,10"
88522499,"34,13,37,8,35,26,39,45,42,12"
4583772,"25,10,43,23,34"
91394944,"21,20,32"
8754060,"48,3,39,37,31,30,34,6"
91750567,"25,3,21,45,17,46,2,44"
67891710,"29,32,20"
53397753,"28,6,37,24,33,15,12,32,40,46,41,9,43,23,47,22"
54610076,"10,8,11,6,17,32,20"
32428911,"47,2,44,28,26,37,34,23,45"
5757627,"10,47,17,16"
78420292,"21,46,44,45,10,17,9,8,37,34"
6262399,"26,22"
54952487,"44,42,15,7,23,6"
28387153,"38,23,19,32,2,46,20,6"
59526688,47
54691010,"33,15,7,32,40,25"
13069215,"17,33,22,23"
67359774,"12,17,47,5,19,4,36,37,38,14,24,43,13"
88846235,44
43197230,"9,25,32,26,36"
63990351,"42,39,37,34,40,20,26,6,17"
45359070,"44,42,33,3,15,47,6,32,21,39"
12844773,"31,23,38,41,2,26"
97339692,"32,40,14,48,46,18,1"
28559399,"17,39,13,19,28,4,9,10,25,44,46,40,48"
41371024,"26,28,18,25,20,41,9,23,6,13,39,37,34"
87809141,"42,13,38,14,48,29,11,6,2,8,3,4,7,34,37,39"
42885258,"47,32,31,16,40,24,2,43,22,42,10,11,7"
57722126,"16,48,47,13,32,25,39"
9505431,"25,42,38,36,13,44,32"
69305025,"8,1,4,34,5,6,32,28,2,22,44,42,10"
32632134,"6,17,41,20,43,9,18,47"
1548827,"12,28,10,42,25,35,29,45"
8642423,3
68924813,"6,2,45"
88596721,"10,8,2,9,40,18,39"
52769168,"27,34,37,39,47,19,17,6"
52953817,"9,43,23,38,40"
92519069,"35,38,9,23,27,6,22,29,17,45,2"
18138413,"21,26,39,22,16,40,12,7,24,18,44,30,5,2"
64843953,"3,18,6,42,25,40,19,13"
82321679,"41,2,3"
51236840,"41,28,44,19,39,34,17,24,2,48"
7399638,"47,38,42,3,41,2,9,43,5,1,33"
17004467,"41,21,25,40"
99362770,"17,12,13,46,8,39,6"
61145951,"34,13,2,20,27,33"
15475336,"23,45,2,27,18,34,13,48,42,44"
3542984,"1,44,42,22,24,39,16,5,36,40,34,10"
53428610,"37,18,34,16,43"
76006140,"32,25,9,23,30,47,17,33,18,12,6,13,26,28,41,7,48,37"
51142873,"35,45,38"
31602354,"48,17,9,23,26,43,45,10"
48722313,"43,45"
52903142,"18,27,8,2,4,1,17"
38059335,"43,38,23,2,1,39,13,12"
43985494,"48,22,16,32"
50304261,"11,9,39,8,16,48,3,14,13,2,42,46,45"
68844101,"10,45,42,2,40,32,25,44,16,4,5,41"
52251706,"47,37,13,2,41,42,43,28,20,4"
97386373,"43,40,47,6,28,42,2,13,39,27,32,23,19"
31249189,"25,6,1,42,13,23,43,40"
10479700,"39,22,36,1,19,2,30,4,40"
56798088,"4,43,16,2,44,42"
68362555,"2,3,6,22,36,23,21"
17895702,"39,45,21,41,37,17,47,38,2,34"
9057983,"43,2,41,39,34,1,18,32,46,25,40,20,3"
84598552,"40,34,41,28,17,30"
92899008,"43,23,13,38,20,4,44"
13925445,"14,1,44,42,2"
28372463,"10,44,48"
59142919,"2,10,12"
6589662,"20,44,2,38,3,6"
20306332,"7,14,28,3"
85582245,"9,4,30,37,39,2"
91804199,"27,2,39,10,36,38,44,37,43"
13006241,"34,22,36,47,3,1,27,43,2,32,25"
7157743,"8,3,24,35,34,6"
91433757,"32,3,41,20,16"
70436406,"9,26,28,1,34,13"
34286641,"2,10,42,45,41,44"
52401254,"44,17,38,23,9"
34126341,"11,33,37,9,32,17,47,8,21,46,20,35,28,16"
32587188,"47,34,37,33,8,14,48,3,43,9,38"
36846334,"9,19,10,44,32"
82793187,"8,48,18,32,46,6,20,25"
55583611,"6,47,2,48,9,18,27,30,8,37,34"
87247804,"46,40,36,26,9,23,33,32,20,43,13,41,3,1"
11119792,"3,1,24,19,11,36,10,14,48,34,18,4,9"
28529027,"20,33,17,47,6"
81098691,"1,3,35,37,16,11,39,43,38,9,44,42,5,22,18,46,7"
23366179,"13,9,30,4,36,15,38,3,2,7"
64547733,"27,2,45,21"
46373347,"37,2,26,43,22,46,27,44"
77404665,"44,10,23,42,13,41,2"
11215824,"2,33,6,47,16,44,28,42"
48356805,"40,25,39,37,41,26,2,48,21"
59137653,"17,18,32,38,43,23,3,2,25,46,8,16"
83653299,"40,25,32"
95467579,"2,1,9,35,25,20,28,13,10,44,23,34"
16813516,"8,17,14,22,7,9,1,38"
76616565,"17,41,28,43,20,46,42,44,16,6,26"
73648619,"25,40,18,44,24,13,38,23"
29988236,"34,33,15,30,44,45"
48898271,"35,1,6,17,4,10,13,39,16,21,43,23,30,44,2,9"
48665954,"36,28,38,43,23,41,48"
19530654,"3,41,1,20,17,39,48,28,2,47,11,22,14,4"
10418589,"40,31,1,6,22,12,46,34"
70224087,"16,1,46,36,34,48,45,13,39,2,28,41,14,32"
25429444,"37,14,40,46,42,2,44,4"
81841724,"35,6"
28655677,"18,22,20,46,1,34,39,38,45,8,28,41,17,36,13"
27618446,"34,31,9,27,38,41,20,19,26"
54484871,"37,32,34,13,38,39,20"
36398943,"26,12,13,8"
56017676,"9,43,45,28,26,17,46,40,19,24,39,2"
42133555,"42,2,44,4,1,16,40,32,11"
68460994,"42,44,45,8,3,16,46"
65402873,"11,45,37,46,9,7,15"
13301878,"17,28,35,29,10,42,1,41,32,46,20"
66775036,"47,41,3,18,32,13,37,23,25,40,30"
63160651,"21,6,43"
68110031,"42,17,6,2,45,10"
39912459,"25,3,37,13,19,36,20,47,2,22"
95252611,"43,46"
30588994,23
88097131,"3,13"
47541755,"42,12,24,28,38"
78739744,"5,37,10,20,2,14,39,34,40,25"
27533155,"38,10,17"
65135692,"44,10"
5346602,"24,26,22,47"
65101785,"17,46,32,34,25,33,26,38,14,39,13,28,2,45"
77902419,"48,42,25,20,32,26,31,8,11,40,46,18,21,39,34,19"
82395708,"28,34,47,41,24,45,13,38,23,9,32"
23624643,"44,2,45,10,12,21"
59573257,"6,46,20,40,18,48,42"
45046217,"48,17,27,18,9,44,42,10"
15240167,"13,29,1,40,46,7,26,2,25,23,41,11,31,20,38,45,42,10,34,36"
98851684,"1,3,26,32,36,41,43,38,13,34,45,9"
45346544,4
89127998,"10,14,2,34,42,4,37,27,46,45,15,31,38"
86049603,"13,36,26,43,15,34,46,21,48,16,41,37,44,42,45"
60949465,"45,2,42,22,44,39,32"
21313513,"2,1,22,36,40,42,45,21,23,9"
66803414,"6,40,8,12,13,37,18,16,14,34"
74277717,"10,31,17,48"
41805292,"33,9,5,15,46,25,16,41,2,10,39,24"
75553806,"17,47,13,25,1,40,29,31,43,16,44,34,39"
70931017,"2,13,18,43,23,45,44,48,8,47,9,11,37"
66236728,"46,32,17,34,37,31"
91568669,"47,17,48,26,34,12,13,37,28,44"
20896488,"2,43,23,29,9,46,48,14,39,34,3"
2252142,"18,15,31,11,20,32,25,6,47"
95929751,"46,47,21,41,36,28,32,12,25,40,1,15,33"
32611896,"45,6,34,39,37,47"
73696247,"3,41,17,2,1"
34306601,"25,39,34,18,32,41,42,45,35,37,3"
54797213,"22,17"
2780155,"28,26,39,13,34,25,37,41,11,1,16,36,46,40"
94931509,"13,42,2,44,11,17,45,46,32,20,1"
7041802,"11,27,10,46,40"
39097852,"37,29,1,43,14,40,32,42"
33573738,"7,24,12,41,10,23,4,40,9,18,16"
36370510,"33,2,10"
19889632,"44,45,6,26,41,28,34,27,38,20,46,32,23,25,37,1,2,31,9,36,11"
29622685,"12,19,17,13,47,7,15,21"
98490929,"20,7,47,29,37,13,39,36,48,5"
29617285,"33,2,28,39,10,42"
18008552,"22,40,33,45,47,6,30,16,48,34,7,23"
16676326,"40,47,8,13,6,45,22,1,29,3,32,20,35,48,34"
84969011,"9,17,37,34,41,8,16,2,48,14"
55642085,"34,28,13,25,46,20,9,43,23"
32224593,"42,22,27,6,39,4,41,13,24,1,23,2,47,46"
40889786,"13,14,38,41,4"
30153659,"46,32,5,31,19,45,34"
21319725,"40,44,47,2,22,23,4,5,35"
43823090,"22,39,45,34,47"
27156700,"18,3,7,20,25,40,46,10,14,16"
50176414,"27,18,22,41,28,1,2,6,32,40,20,46"
40572866,"1,48,23,42,24,18,41,26,21,14,16,35,3,32"
14784740,"4,13,39,28"
94392310,"32,25,46,20,1,9,41,26,27,18,40,42,45"
34045449,"9,38,43,10,34,39,45,44,46,25,1,7,17,6,42"
18271855,"17,44"
87283494,"2,35,45,34,17,31,12,9,3"
7112169,"40,20,32,39,34,45,8,26,41,42,46"
77600019,"8,40,6,17,10,46,14,1,20"
39594504,"17,14"
45793308,"21,27,1,39,9,14,40,46,17,34,37,15,38,16,28,29,20,32,47,6,13,2"
21234485,"44,15,32"
60139767,"44,30,20,40,47,6,1,48,14,46,9"
45166833,"1,33,26,20,3,11,35,43"
33499503,"20,24,38,9,43,18,45,10,40,32,46"
2298424,"23,38,12,45,42"
53314394,"21,48,27,25,19"
65278095,"29,35,48,8,22,43,37,15,33"
72715209,"43,24,36,27,21,12,35,37,13"
54531052,"37,8,34,19,46,17,39,24"
76299054,"20,39,47,46,38,2"
85772204,"39,13,19,6,32,40,37,42,14"
4206605,"37,6,30,24,29,35,40,3,4,2,45"
14260238,"9,2,25,28,18,16,42,17,34,8"
2754028,"8,14"
87420585,"48,21,14,10,2,36,18,26,22,47,40,39,37"
80621030,"47,48,12,31"
48053748,"11,5,48,9,43,37,39,34"
27182947,"27,22,39,37"
76840881,"22,6,20,21,10,9,43,42"
37213402,"43,16,20,21,40,23"
23362007,"17,25,32,46,2,10,3,34"
29976672,"13,3,1"
38027691,"13,34,18,37,26,4,3"
96222511,"32,46,26,34,1,45,44,23,38,27"
83714689,"43,38,13,24,46,26,28"
19209930,"2,17,6"
40741624,"9,37,44,47,6,18,38"
25478169,"23,43,33,37,34,45,10,2,16,21"
48088033,"37,45,42,17,47"
25091369,"1,2,46,20"
63225069,"40,20,22,43,25"
37090656,"24,28,18,17,5,2,37,13,14"
33766299,"39,13,40,45"
17203445,"26,41"
49498109,"23,26"
71599939,"30,11,34,29,38,23"
74301784,"22,43,17,26,20,47,46"
20437826,"44,42,16,15"
90900084,"46,20,32,14,21,26,44,6,25,22"
29391634,"13,34,3,28,37,32,40,47"
52301421,"32,21,24,28"
6123862,"15,41,26,10,2,45,21,42"
96725090,"32,48,39,26,40,1,28,17"
87200439,"30,13,37,1,41"
86758071,"17,39,13,28"
70369741,"45,44,27,21,2,17,16,38,14,10,42,48,41"
58880108,"40,32,46,20,25,2,34,45,47"
56789843,"9,13,12,19,44"
58433159,"27,5,13,35,37"
4629852,"9,43,39"
92563839,"36,22,9"
82637806,"10,23,16,40,26,5,39,1,30,38,7"
55688685,"32,46,44,24,2"
43277616,"38,40,46,32,43,37"
13049939,"12,3,4,2,39"
14659516,"7,47,13,11,30,42,34"
62588780,"36,43,16,21,14,34,39,13,2,20,25,12,37,17,9,48,33"
2799159,"13,39,36,34,5,26,48,16,8"
9295615,"9,23,34,1,10,12,2"
16671571,"35,29,19,1,25"
65118818,"39,37,40,25,5,2,1,3,27,14"
36904754,"47,3,10,9,23,20,12,21,37,6,27,2,7"
94319654,"26,28,48,11,27,47,34,38,5,6"
9240956,"9,46,35,27,12,43,23,26,17,6,42"
57954492,"42,24,15"
64136599,"13,7,2,1,3,9,6,17,39"
85224338,"4,38,16,17,35,48,42,32,25,6"
98469708,"17,25,20,40,27,5,31,38,23,12"
43525994,"47,17,25,43,33,6,39,34,16,15,23,35"
95146390,"26,17,42,43,39"
53826177,"17,8,14,37,36,34,6,43,21,48,38,23,13,24"
28589418,"34,13,25,37,12,46,35,44,2,31,42,10"
72890079,"42,2,6,1,47,43,17,48,20,39,28,41,44"
16562302,"34,46,40,27"
62173409,"17,27,32"
97240078,"26,16,45,12,36,20,25,40,13,32"
5234482,"2,16,46,28,20,36,26"
72688334,"38,22,20,32,46,35,2,3,6,40,48,17"
14855768,"1,34,11,5,14,16,46,39,26,21"
94807133,"10,44,17,32,1,30,43,41,20"
17942839,"20,11,1,6,47,29,13,19"
22447325,"39,13"
16098940,"38,9,43,22,39,46"
71775057,"45,39,46,40,25"
39892195,"15,18,40,20"
19169924,"17,6,43,38,44"
31719601,"18,43,5,1"
75306826,"26,8,44,46,48,20,32,27,14,36,22"
55914389,"23,18,26"
16141005,"26,35,36,17,21,45,42,44"
83340844,"8,13,34,37,42,45,25,3"
88068009,"42,20,44,6,16,10,28,19,38,9,25,13,2"
6658444,"1,35,18,27,24,36,37,34,39,9,23,3,2"
21471669,"15,8,3,19,4,1,2,46,25"
8024684,"2,1,19,25,36,39,32,14,9,41,11"
76565202,"11,32,43,9,29"
89119500,48
43000941,"2,10,17,9,6"
31141008,"24,46,41,26,2"
7828302,"32,43,35,29"
76024701,"16,8,23,43,11,10,44,35,33,32"
98819362,"31,39"
27300016,"20,39,31,1,47,28,26,35,44,42,41,10,18"
77115901,"6,45,42,10,3,4,17,43,28"
85999902,"34,39,3,2,40,17,42"
75038472,"27,18,32,46,40,34,26,39,21,14,16"
99714415,"32,46,18,10,45,44,43,2,9,27,47"
75850916,"20,38,46,40,44,2,8,16,21,48"
26202744,"36,17,38,22,7"
24875478,"9,2,45,17,22,26,28,35,12,10"
16754674,"6,47"
54441467,"7,24,13,37,6"
90665661,"41,1,42,45,10,32,30,4,21"
82715609,"20,40,15,23,21"
14123663,"29,26,25,37,17,9,23,3,1,10,35"
46858164,"34,13,37,11,28,48,14,12,25,40,22,20,24"
73688939,"22,7,1,23"
42314328,"45,7,39,37,14,3,34,41"
16121499,"45,2,18,40,7,24,37,48,8,14,21,27"
11131725,"43,37,39,13,34,42,35,1,16,9,40,32,15,44"
76385719,"38,31,9"
33042675,"38,47,17,6,34,41,13"
86831470,"6,47,19,43,9"
40452234,"40,20,12,41,6,45"
86427317,"2,34,13,3,48,16,40"
87352527,"2,1,40,12,22,46,20"
82165877,"43,16,8,9,40,6,48,1,27,32"
42483631,"33,28,45,8,41,20,7"
60691425,"45,10"
16070017,1
13700803,"23,9,43,28,11,21,47,17,20,32,46"
50248598,"25,28,21,39,46"
96225380,"7,33,28,46,14,47,48,3,21,38"
13736136,"2,45,12,39,5,40,25,32,18"
60989811,"45,15,23,43,38"
19484752,"40,28,2,30,7,9,1,36,34,16,14,45,46,41"
81699882,"36,6,25,40,26,17,39,13,38,46,14,43,24,32,1,30,10,28,2,41,18"
8997859,"21,48,28,26,31,15,8"
19563051,"2,42,10,48,45,41,8,32,44,17,18,34,14,26,4"
37064865,"21,48,5,36,25,12,10,18,14,30"
52932832,"41,46"
50544155,"8,2,34,3,13,37,45,46,39,21,16"
51930503,"24,47,2,10,45"
81098691,"45,19,32,47,6"
51022677,"38,2,25,20,13,34,10,44,36,14,21,9,37,39"
98976181,"20,25,38,9,43,1,32,2,24,47,19,13"
80475904,"36,1,34,13,2,17,6,37,9,18,23,16,48,3,40,46"
5783312,"17,4,15,39,13,37,21,48,2"
43652190,"17,40,25,32,46"
62561623,"29,22,4,44,2,46,43,38"
1670261,"44,45,6,47"
46636856,"1,31,28,24"
43057676,"40,20,47,5"
94427216,"11,43,17,2,4,41,39,25"
83767284,"36,25"
24358991,"25,12,45,42,37,27"
55921678,"36,38,16,43,6,17,47,44,2,40,46,20,32,41"
8058548,"41,36,11,5,20,32,44,15,22,17"
27257138,"32,17,45,44,26,28,20,46,27,18"
56125837,"34,13,37,9,46,2,38,28"
99524196,"34,39,32,44,2,42"
89115475,"9,17,6,26,4,3"
56111694,"10,42,38,41,14,8,37,18,44,2,26,1,27,17,43,22,3"
56683901,"9,36,1,42,25,46,40,21,41,3,45,12"
99788291,"42,45,12,25,46,2"
36073121,"42,1,39,2,43"
41816734,"34,37,44,10,27"
60058942,"9,17,25,41,16,8,21,48,39,13,22,28,26,3,12,11,1"
86692511,"23,38,45,33,42,13,25,20,30"
10503382,"36,39,1,2,10,35,41,37,45"
76205537,"11,34,18,39,37,13,30,31,23,43,46"
38949359,"6,23,26,41,17,18,36,7"
41009896,"45,2,10,42,44,25,12,39,37,13,34,48,16,46"
72406116,"14,17,20,1,47,3,34"
45149568,"30,2,6,26,9,3,32,23,20,46,25"
91525367,"40,20,25,5,42,10,27,11,4,21,14,2,19"
27370551,"48,16,21,15,30,31,2,35,28,41,23,7,32"
85230856,"3,26,41"
24714642,"32,2,44,23,1,14,37,3,22,42,17,46"
11827355,"32,36,2,47,22,39,37,40,43,28"
61110619,"20,46,41,9,23"
91250412,"23,43,7,46,20"
41554791,"24,34,37,23,9,43,17,6,2,36,25,30,38"
15381255,"10,1,22"
30832753,"4,17,2,41,20,38,42,36,27"
31753232,"23,42,44,45,2,40,32,46,1,31"
40905044,"2,42,10,38,23,6,13"
92020176,"20,28,8,48"
73320722,"18,28,4,13,40"
95153630,"47,48,14,25,40,13,1,9,3,46,28,38,43,12"
38533962,"20,46,29,44,8,9,3"
2527608,"39,34,46,27,43,12,14,2,6"
60346128,"45,18,47,38,32,2,12,35,6"
91619019,"32,20,40,34,39,13,42,6,9,38,23"
99938088,"17,30,1,48,38,2,41"
36932182,"44,2"
23696111,"8,2,45,18,34,16,48,21,42,37"
75229430,"4,18,17,47,6,25,23,39,13,37,42,43,28"
10914417,"43,8,45,44,21"
22950455,"39,18,6,4,12,42,44,48,17"
30554885,"32,46,26,39,22,34,7"
48357422,"22,43"
40086125,"45,10,8"
46669753,"28,1,42,45"
97179270,"48,2,23,38,43,3,27,6,44"
5072972,35
24940782,"18,2,10,27,45,44"
58457422,"13,42,22,2,28,23,10,26,20,36,30,38"
21078624,17
45049845,"27,34,20,46,2,44,23,9,38,6,35"
52284234,"2,38,9,23,25,40,32,1,18,28,26,43"
87366796,"38,33,41,34,37,13"
22512075,"25,28,26,9,38,1,36,4"
44099927,"46,25,20,37,27,2,43,9,5,26,21,8,14"
64875861,"9,2,47"
55460712,"41,21,48,2,45,47,22,42,44,8,3"
99007837,"29,17,28"
44246401,"6,3,22,36"
74098610,"22,37,15,34,17,33,8,39,14,20"
81027477,"38,43,9,20,46,39,34,36,1,23"
79731556,6
55483077,"48,40,32,42,39,1,38"
28885648,"16,32,40,39,20,42,10"
52183243,"37,42,44,2,39,48"
44840667,"37,20,25,46,6,28,48,39,8,27"
89407025,"4,25,47"
